Uuid,SourceFileName,SourceFilePath,SourceFileMd5,SourceFileSize,CarFileName,CarFilePath,CarFileMd5,CarFileUrl,CarFileSize,PayloadCid,PieceCid,SourceId,Deals/0/DealCid,Deals/0/MinerFid,Deals/0/StartEpoch,Deals/0/Cost,Deals/1/DealCid,Deals/1/MinerFid,Deals/1/StartEpoch,Deals/1/Cost,Deals/2/DealCid,Deals/2/MinerFid,Deals/2/StartEpoch,Deals/2/Cost,Deals/3/DealCid,Deals/3/MinerFid,Deals/3/StartEpoch,Deals/3/Cost,Deals/4/DealCid,Deals/4/MinerFid,Deals/4/StartEpoch,Deals/4/Cost,Deals/5/DealCid,Deals/5/MinerFid,Deals/5/StartEpoch,Deals/5/Cost,Deals/6/DealCid,Deals/6/MinerFid,Deals/6/StartEpoch,Deals/6/Cost,Deals/7/DealCid,Deals/7/MinerFid,Deals/7/StartEpoch,Deals/7/Cost,Deals/8/DealCid,Deals/8/MinerFid,Deals/8/StartEpoch,Deals/8/Cost,Deals/9/DealCid,Deals/9/MinerFid,Deals/9/StartEpoch,Deals/9/Cost,Deals/10/DealCid,Deals/10/MinerFid,Deals/10/StartEpoch,Deals/10/Cost,Deals/11/DealCid,Deals/11/MinerFid,Deals/11/StartEpoch,Deals/11/Cost,Deals/12/DealCid,Deals/12/MinerFid,Deals/12/StartEpoch,Deals/12/Cost,Deals/13/DealCid,Deals/13/MinerFid,Deals/13/StartEpoch,Deals/13/Cost,Deals/14/DealCid,Deals/14/MinerFid,Deals/14/StartEpoch,Deals/14/Cost,Deals/15/DealCid,Deals/15/MinerFid,Deals/15/StartEpoch,Deals/15/Cost,Deals/16/DealCid,Deals/16/MinerFid,Deals/16/StartEpoch,Deals/16/Cost,Deals/17/DealCid,Deals/17/MinerFid,Deals/17/StartEpoch,Deals/17/Cost,Deals/18/DealCid,Deals/18/MinerFid,Deals/18/StartEpoch,Deals/18/Cost,Deals/19/DealCid,Deals/19/MinerFid,Deals/19/StartEpoch,Deals/19/Cost,Deals/20/DealCid,Deals/20/MinerFid,Deals/20/StartEpoch,Deals/20/Cost,Deals/21/DealCid,Deals/21/MinerFid,Deals/21/StartEpoch,Deals/21/Cost,Deals/22/DealCid,Deals/22/MinerFid,Deals/22/StartEpoch,Deals/22/Cost,Deals/23/DealCid,Deals/23/MinerFid,Deals/23/StartEpoch,Deals/23/Cost
734ce79b-ff17-47ab-af70-21bb146cbffe,fil-test010,fil-test010,,17180886010,QmajN95ZjVDpCRJtYGhfVgC8KE4QnLpQqWzfHfzNTLLVEf.car,QmajN95ZjVDpCRJtYGhfVgC8KE4QnLpQqWzfHfzNTLLVEf.car,,http://download2.storefrontiers.cn/ipfs/QmUD4wgnFPstqRi1jvn7hSNUrb1FUH1meznzeStFhk8xd9,34091302912,QmajN95ZjVDpCRJtYGhfVgC8KE4QnLpQqWzfHfzNTLLVEf,baga6ea4seaqhdnflstqpax5vyc2jusczqxnf3dq5xfbtpyetidefcxmvbhf4kea,2,,f01222595,2884952,,bafyreib7rzno5m5edkxhfmatebobe3qointewaamngttqrhozhqllbziv4,f01222595,2884952,,,f01225882,2884952,,bafyreihw567yfd3euanp6wvtr42uag6puzw36w5qgswjnbvh5qgpjqxesu,f01225882,2884952,,,f01337533,2884952,,bafyreigzu7fphie54g5kfhijfbrrdcp4nu5c3injxpw4ruy6755l4l4jnq,f01337533,2884952,,,f0143858,2884952,,bafyreihmaush72hna6e6ps7ucj7tzn2xxmqiekziiszv5j4tveqeq4qvsy,f0143858,2884952,,,f0187709,2884952,,bafyreiedoc2dcjeyhwlzwjki4feuiacndavbvm3vdswuql2vjbtgtl4rq4,f0187709,2884952,,,f01888808,2884952,,bafyreibxmypppxfk5mfujwljs6mjgvnlrrgzmc3ogyeg3a2l5e2vbzwjka,f01888808,2884952,,,f02032191,2884952,,bafyreid4ja43o5hy3pzl4ihy63zjsfaspk7henqpit5jgjmx35wgnusj2a,f02032191,2884952,,,f02301,2884952,,bafyreidflafnflpf3y4xprzxif663oikkva6cic2hvmomocjywgk2tbn4i,f02301,2884952,,,f0240185,2884952,,bafyreidtfmwe5pvvurcn3s7im6smwlviq3ic4zex27qob4ddc5mpcsxxra,f0240185,2884952,,,f03223,2884952,,bafyreigssaru2ebfswx7g3vixxanyzmuzg2donofqsmggwmv7knlpygswe,f03223,2884952,,,f0717969,2884952,,bafyreiabi7jajvjeotiwfj4reputcros3vtndoa3tumj6vlpnqhvjktaiy,f0717969,2884952,,,f08399,2884952,,bafyreibyzkfc7ehde6ghu2yucvmj2hiagbblvgrh3ybz6rf7jwqzrfv4dm,f08399,2884952,
f3e6e5e2-dfde-4ab7-94ed-14e1f67e5336,fil-test010,fil-test010,,17180886010,QmUhQE5poBChZ42yLm9NJtQnsieB2ev95KmVuEDcXWZewS.car,QmUhQE5poBChZ42yLm9NJtQnsieB2ev95KmVuEDcXWZewS.car,,http://download2.storefrontiers.cn/ipfs/QmQvEFmHwzwVioWF8i988AG6zKNDe5fx3Z5Cuh8K84SE1T,34091302912,QmUhQE5poBChZ42yLm9NJtQnsieB2ev95KmVuEDcXWZewS,baga6ea4seaqpqcyvyfjaehrcj65pw7u5tqp4qvj2u6zxb3ww6pm5iwowknsyoli,2,,f01222595,2884952,,bafyreic4ifyt4mn5eu33g545tfex4x5ygjf6c6wtffgmqygqw77zrdxcf4,f01222595,2884952,,,f01337533,2884952,,bafyreielipapl5v2vy6ydalnurnsbwf4ydrlodivryaibbr3h3lwwtiwi4,f01337533,2884952,,,f0143858,2884952,,bafyreidahxvnyovpdnfsmniyt2nwcc3uopimiypkw5ltcldyuxg3twutzy,f0143858,2884952,,,f0187709,2884952,,bafyreigy33g5sncfltq5kffu362icr3vibcbr2ymrofgghyt27cewt4jba,f0187709,2884952,,,f01888808,2884952,,bafyreibfu6psznfv2sjobxqh6sn7kvsiulurmxryrwu67cgjfd3amqaofa,f01888808,2884952,,,f02301,2884952,,bafyreiaim7nzpbz6wksnrepz6erzywnkhl3yrb636zceg57irqrmi76nku,f02301,2884952,,,f0240185,2884952,,bafyreifs6v3si2lpttvzd6smdd7kpaicrqmj4t2pozy4et6lwwqglps7eu,f0240185,2884952,,,f03223,2884952,,bafyreifknzoher3dwgzqxepbjzprt7j3sohspvxgizjmsgplorbnos5idm,f03223,2884952,,,f0717969,2884952,,bafyreidl6xrvx3tga7pz2u2pjpbg2zkgeemnpdh3kszqx55vj3lyc5eozq,f0717969,2884952,,,f08399,2884952,,bafyreigj4vsok6dhwvqtbmmj5re4cdwfjioeddycxgiispvziei3hqbxoe,f08399,2884952,,,,,,,,,,,,,,,,,
76168c4e-4f2e-4f17-9106-934b0a3e5dd7,fil-test010,fil-test010,,17180886010,QmePBddxeaciHwRf5A2wMFVh2zq1USZKmP5fL1ybBgyQt3.car,QmePBddxeaciHwRf5A2wMFVh2zq1USZKmP5fL1ybBgyQt3.car,,http://download2.storefrontiers.cn/ipfs/QmbpuWEYzCq8nWASFvvrCR8W4H1upwEdgcASLzoPLZTwyj,34091302912,QmePBddxeaciHwRf5A2wMFVh2zq1USZKmP5fL1ybBgyQt3,baga6ea4seaqmi4qzkkkdd7643jqckpc3xtu2z2wpazidqf7lnryzjcisjuvzuni,2,,f01222595,2884952,,bafyreibe4aqlxiqw2ubt4ztxg7mnnj3zdqbxruypxw2lpixbzgdxn2tsje,f01222595,2884952,,,f01225882,2884952,,bafyreib73egqxrh7qn3qkp53ntq2z7mp6x23tml4ee7c2gxnew6i22vxoq,f01225882,2884952,,,f01337533,2884952,,bafyreicrtrzgiibmuwlxjp6miaedto2c5cglxzni46undvdjzaezowbvmy,f01337533,2884952,,,f0143858,2884952,,bafyreifv2qtub5u7ygrtxkj77k5g3ukk7m2iy2iznlaqn6gbadx5awo6sq,f0143858,2884952,,,f0187709,2884952,,bafyreicveofhqtegvgpzfuncc6efdplauimktys3piaq6576bvgxpbqbi4,f0187709,2884952,,,f01888808,2884952,,bafyreidcsdr3xcrtfqn5uuuihpwakmq27qib2seafspm24ozylxcgrzgcu,f01888808,2884952,,,f02032191,2884952,,bafyreicbx37cauz4b22l3zq56goz3lewjesp2sdfko4nr26ojp2i3z32ei,f02032191,2884952,,,f02301,2884952,,bafyreieyjdafj3ljnoz67aacebzxpgy7ens4akkztfv2hy7btq7e6qobdu,f02301,2884952,,,f0240185,2884952,,bafyreiehtm7zwaurg3pxupvtyil2ejbma5kpigh63bvzl6wmj4y7a3a7wm,f0240185,2884952,,,f0717969,2884952,,bafyreiczznchbbl54xceqnjgx4ghdv2jy3humdd5boenzgttitylm5ok2q,f0717969,2884952,,,f08399,2884952,,bafyreidja4vq2cveidh5n6w5q3tehvy4yutskulrqqplqwwcjh77qtzg2i,f08399,2884952,,,,,,,,,
012401b2-4f1e-40de-bdbb-09e0982b48dd,fil-test010,fil-test010,,17180886010,QmUqEch45qmCq8PrV9sBScBybopPDthqHuKHRHQoqmFToU.car,QmUqEch45qmCq8PrV9sBScBybopPDthqHuKHRHQoqmFToU.car,,http://download2.storefrontiers.cn/ipfs/QmZpiwFcjiAxBYe1xn2S4kiY4MpxWUod22HS7RHJAkteVT,34091302912,QmUqEch45qmCq8PrV9sBScBybopPDthqHuKHRHQoqmFToU,baga6ea4seaqd4dt7soie6bwjqphhfjckofer3henlub6s4d6s4nbfel3o3a6gly,2,,f01222595,2884952,,bafyreiazyebw2sn26unoqvoqzgc2cmfkdagrk64vcliybaetqxk2nuq5hy,f01222595,2884952,,,f01225882,2884952,,bafyreiesxla4rj76ayxfrxjf3cxshnixdqpkq6ckfo4z62pfzgr2rmw7hi,f01225882,2884952,,,f01337533,2884952,,bafyreifouoi64dpzlhfz42wdu2b5ofjsr7ksc4jvn7nw4ozwejtem3ijvq,f01337533,2884952,,,f0143858,2884952,,bafyreih3ez6qkhei34yn4jsfougjt5wxamw6ta5uo3ryknz45zu3njmfru,f0143858,2884952,,,f0187709,2884952,,bafyreih6nxilfvihxzw5635jq7hyt6gze72qiu2u76rrvya6ni5bwg6dia,f0187709,2884952,,,f01888808,2884952,,bafyreief6i6u3vpjyw5gvrbsh4ptvldggiljcgfhyfw6hnbozkkzl5qlnu,f01888808,2884952,,,f02032191,2884952,,bafyreigdn4hsfdpnk6kfvlziqdlofdd3fuznwpj5rgxgtiit45of37xrg4,f02032191,2884952,,,f02301,2884952,,bafyreie4n4ypawabanmttbympeoxy46ad4o5xbutmop3gcyinzyuexcr6a,f02301,2884952,,,f0240185,2884952,,bafyreigh6k6zof5bcswttqb6coh35gevzt43zvnrgrr3lkorsg27cvoa4a,f0240185,2884952,,,f03223,2884952,,bafyreidjuduuxnp5t7dib5fvn7wxhc6ru2fqtxetn3rnajxdqwhwuhqr6u,f03223,2884952,,,f0717969,2884952,,bafyreifx2he5ehnepjngbevzzvpi3vu7hvo2gj6rq2a7b6r3y6rsgcjzye,f0717969,2884952,,,f08399,2884952,,bafyreifar5v7mtjmlgh6xbnzh43jjcw2emswkqo5etsfkms2qwcergouue,f08399,2884952,
05059cfb-53db-43ea-afe7-c6c1e208620c,fil-test010,fil-test010,,17180886010,QmRARjh443CJ3tG9fNyYNG7KGdeZnVNwkzHqQiEuTYEcHM.car,QmRARjh443CJ3tG9fNyYNG7KGdeZnVNwkzHqQiEuTYEcHM.car,,http://download2.storefrontiers.cn/ipfs/QmT8119HJpDmiK3SRHFaT7x4GQQHzbzAsBSzjWUFVHa1E7,34091302912,QmRARjh443CJ3tG9fNyYNG7KGdeZnVNwkzHqQiEuTYEcHM,baga6ea4seaqbrpj7urojvsllcuvytyi7vre7vznutyb2pd34ney56ejlvul3yla,2,,f01222595,2884952,,bafyreiajlk6dncr2jfkmjoh3naectui3e6pc5s34m6sl4x5knb3lj6uzge,f01222595,2884952,,,f01225882,2884952,,bafyreibttwkhz3p3o6uh7wp7rgzyf4rd6v56fql3cqkn6nih4qlmsknfnu,f01225882,2884952,,,f01337533,2884952,,bafyreihs7ztyx4z2fws67cww4rkntiackkoc3xem3mpkarieypxip46bi4,f01337533,2884952,,,f0143858,2884952,,bafyreifbu5vxttloa3n7blvrm6dsitefwyospmhpk4w3zzclwoh5oac62y,f0143858,2884952,,,f0187709,2884952,,bafyreihqopb2hsbmfznllutlipfkphkiwfvseo4uut6ivajvuufh6wg7ja,f0187709,2884952,,,f01888808,2884952,,bafyreibbkodnaqsq3eykgnh26jkzd7htifwyyld763orpd3fkctbotscpe,f01888808,2884952,,,f02032191,2884952,,bafyreicdenkj5ucidur4x3krbp3rnvhvltgb2eg5n3fs7wldwpasgpdhvy,f02032191,2884952,,,f02301,2884952,,bafyreif7grslbdyvpj5ahbb5azr4sq66ixm7qg3kjofyv6jcvaljuu5y4e,f02301,2884952,,,f0240185,2884952,,bafyreig2gvqli3sfl5rmhylpgy7pacixetm2gpirw2ta5nqetxrcfrhrri,f0240185,2884952,,,f03223,2884952,,bafyreibava3tjexi6ngt5wvhyi2iqtgegrxlmudskhfwi3mewevrqmqt64,f03223,2884952,,,f0717969,2884952,,bafyreicmazli5inwvm5ldap2gvdtxqct5lrt46mvfzvz63uim3x3tvjb2a,f0717969,2884952,,,f08399,2884952,,bafyreiab56u5emnyxj64ejgq72rdql54x6x7hj3mb7jtgmwd25kehr2mfm,f08399,2884952,
7fc96320-bc5f-4bb7-98d1-fc4141996304,fil-test010,fil-test010,,17180886010,QmS3f3ep1oPdNhZG9TWNZiCwK64YepibPDHCBZikyq6jJZ.car,QmS3f3ep1oPdNhZG9TWNZiCwK64YepibPDHCBZikyq6jJZ.car,,http://download2.storefrontiers.cn/ipfs/QmV1Q43FqKkhfQecZbRf5ySycfZDpQCC2fsikhAVowke4m,34091302912,QmS3f3ep1oPdNhZG9TWNZiCwK64YepibPDHCBZikyq6jJZ,baga6ea4seaqbwo3gqww3wm4hljwb2un422wytu2plt5cj5omexxriufmgaoqyca,2,,f01222595,2884952,,bafyreiafvewsaqri6lml4vog2buuqolxkjmfabuy3fbv7xe7fym46ipyfm,f01222595,2884952,,,f01225882,2884952,,bafyreigcafvwdzy77ojd77ksqeajjdyg47nluoqxktj52n3iwryausjaly,f01225882,2884952,,,f01337533,2884952,,bafyreidymltt3slav6vquyzihmc3fzzqdlnvkjtt2frnkrvfasf4dm657y,f01337533,2884952,,,f0143858,2884952,,bafyreie4laihlds325mpxvanfvc4lym4b4lotr7nlzfnm6yiigcsf55slm,f0143858,2884952,,,f0187709,2884952,,bafyreibo4cpnxhbvhdv4mca3o3bylxzsgame4trlpuliemtfq6cz5assh4,f0187709,2884952,,,f01888808,2884952,,bafyreiei73qu7aut4juowevd3mi5zfrydusgd6e5ckrimxqb6gry4nftga,f01888808,2884952,,,f02032191,2884952,,bafyreifxbistt3ypa3pm75o4yyxul6hxdhdwtnllrqvsxmwdbolugum3q4,f02032191,2884952,,,f02301,2884952,,bafyreiaaalpt323wd4zizilqxxynfsxx4l4net27iebdkyjucgpsecrkly,f02301,2884952,,,f0240185,2884952,,bafyreigbprljv3ovkwsk6edebekslr3blukl2ghdap6kro2v5tlr6vxqaa,f0240185,2884952,,,f03223,2884952,,bafyreianjjqhkj53gfslnx5juxscgyk24fdgo3c5cpagohcyxsjj3tybq4,f03223,2884952,,,f0717969,2884952,,bafyreigqhqul3vxqa4yt6o4ag3pjud4obeqzinw5nxpyhjfjw2gu5mie4y,f0717969,2884952,,,f08399,2884952,,bafyreicqge7wetc3w523i3wf3wvgsrbf6gmjny7wiidsnw3ahdrdwovgne,f08399,2884952,
ba61e977-fcf3-4cea-baa1-36c684487acf,fil-test010,fil-test010,,17180886010,QmdTVeJbGMyNHppz4yti8KVrPUizTkoxDpMz4851Nt6JAN.car,QmdTVeJbGMyNHppz4yti8KVrPUizTkoxDpMz4851Nt6JAN.car,,http://download2.storefrontiers.cn/ipfs/QmaCpAERffuT2yko1uPSK1HhCJRG4qPoPxHCWztzRB9Pbf,34091302912,QmdTVeJbGMyNHppz4yti8KVrPUizTkoxDpMz4851Nt6JAN,baga6ea4seaqdxlubmvxvjgarjcolzmrysvr34rshcbgkgzyjnjalyxam3yqc6mq,2,,f01222595,2884952,,bafyreifdjg2o5ul3t4plzybwqup76lkjm2yq33pldnrf5feqlqutwiscii,f01222595,2884952,,,f01225882,2884952,,bafyreig2v6xhev2p3bkkwksaz7ddlxblmel7tnzdrj2tcz5yaynb7i5hge,f01225882,2884952,,,f01337533,2884952,,bafyreibcidkaxpd2ol2gptqeesnzxkg7md3brveubk6sk7dboe4mfqfwby,f01337533,2884952,,,f0143858,2884952,,bafyreid4puqmk4tme7ukst77djisglabu4agk74u64cjx2gpyqszrvdp4e,f0143858,2884952,,,f0187709,2884952,,bafyreid7nw4bu4jrmvdj3cchbh2opvdst7v73btfvfa66f2zvw4upadb5u,f0187709,2884952,,,f01888808,2884952,,bafyreihcx5lu6dhfuzhwza754jpiocshorvitkchnmfia6yhzz7mvgkuby,f01888808,2884952,,,f02032191,2884952,,bafyreigdufbsxxd5g3c6ta6ildbmjfssgmlb3smgxg6h7wfz4wd6wym4qa,f02032191,2884952,,,f02301,2884952,,bafyreia35fsczhwho22vkkva7sreshihndrp7cvn2ikrcum7dxhml3fqdu,f02301,2884952,,,f0717969,2884952,,bafyreiafqujulrxfef2f56jpb6wff72qovasa3xtkn5jhfd2a7gjlfa76a,f0717969,2884952,,,f08399,2884952,,bafyreidcaijy7wnr7mpxlq2s4ctcszvli77z4bwlo7ftm2o54re3dzel5i,f08399,2884952,,,,,,,,,,,,,,,,,
a52a4a3f-bd34-4d25-92ed-5f8e4490e539,fil-test010,fil-test010,,17180886010,QmWbMTQXUGikyXtCLpZ4VTNiMMHLF3GHGANkayrsWjEgLe.car,QmWbMTQXUGikyXtCLpZ4VTNiMMHLF3GHGANkayrsWjEgLe.car,,http://download2.storefrontiers.cn/ipfs/QmZNigBfM8Hvn8PfXwAKK5WDJbRoDMmQqv7pzqRj1zQfy6,34091302912,QmWbMTQXUGikyXtCLpZ4VTNiMMHLF3GHGANkayrsWjEgLe,baga6ea4seaqbuc3kzezm4ugqtteegtv45x47szx3eumwlgo2jcssg6kyvt64qgy,2,,f01222595,2884952,,bafyreih3m3leuomrsllqvmjdxl26w5kqmakj3tskyk4i2rl43tecfngtzy,f01222595,2884952,,,f01337533,2884952,,bafyreigbf4pzcin7nm6kcnx2esvx4i3n5xoqcrpcfu664rfwzg6a6ijqei,f01337533,2884952,,,f0143858,2884952,,bafyreich3toy3sp2volp4pcwl4c74udr3ufsyviuxhv3lknqxugfgu5khu,f0143858,2884952,,,f0187709,2884952,,bafyreihniw2cl3zom34mfsvjq5noqlcmrjoxehieyqs4lizz5d4mcuhadu,f0187709,2884952,,,f01888808,2884952,,bafyreiddjxujh25ymz6okwbrz3l5dr3u7g3evz2olds4bcgdxjp3wfv6h4,f01888808,2884952,,,f02032191,2884952,,bafyreifk2kk76qgjuxkkvnl32c6kaxenfw5oalxz7e54nthwat26yauiha,f02032191,2884952,,,f02301,2884952,,bafyreihyxvszo423u4e6pksdxfzhy4vxle5hlok3eijqbghrlbf4ngektu,f02301,2884952,,,f0240185,2884952,,bafyreiebbwok2agq6efxvhawxoaanntxiiyjgvkcqas25tmh7pqkmvtkre,f0240185,2884952,,,f0717969,2884952,,bafyreib4wwwypnksjcbewnas4bha5zigsya5nhuqojrkcbdn5oqemkql34,f0717969,2884952,,,f08399,2884952,,bafyreiavvndun4uulk4dqkixpmx43rgpqcaq3aleiyf4iodavnteu3d5ge,f08399,2884952,,,,,,,,,,,,,,,,,
0b8c6595-814e-47f3-99ea-95e8203dd1d2,fil-test010,fil-test010,,17180886010,QmXhELsfT7iYr3MJ3orqNnNNHYLE2ngjgZZFU3aAZvLfbn.car,QmXhELsfT7iYr3MJ3orqNnNNHYLE2ngjgZZFU3aAZvLfbn.car,,http://download2.storefrontiers.cn/ipfs/QmUe6hdEDewBbvYjnR8h4ZiMDRgquQye2tdnyD2mmgq19y,34091302912,QmXhELsfT7iYr3MJ3orqNnNNHYLE2ngjgZZFU3aAZvLfbn,baga6ea4seaqkbi3tbxtet37ufvrg6mp4bx4xqzc6zz7a7mujl4fdwxsmwujb6hy,2,,f01222595,2884952,,bafyreibw5bmt635zzx2j2wgn4nyhbweoq77zldhe2a64n4dqbp7jt3ickq,f01222595,2884952,,,f01337533,2884952,,bafyreids6pghz4qpytsdonltpqkyrltgxfs3mb2qwktkyjkev3j6cgfg6y,f01337533,2884952,,,f0143858,2884952,,bafyreih6n57wza2r7qcctl2bcc2voopr5dfmdomapwen5byooeec23t6n4,f0143858,2884952,,,f0187709,2884952,,bafyreibdvfhntjjnb64fzfhk5qfstiuzedeg22ukksbbs4ienfpdi5kehy,f0187709,2884952,,,f01888808,2884952,,bafyreiahtip6jkzxwsryzmu24kg2jtmql5f26ppmm3sgecb5add6i3y3qi,f01888808,2884952,,,f02032191,2884952,,bafyreibhpkl6timfhlvhedcogchewwfis7d4d6a6cqmuolz5g5lkf7wf3u,f02032191,2884952,,,f02301,2884952,,bafyreiblq4jrsd4f6rea3sv6t43bto6gfmviq6pooyszuvon7guiny4tba,f02301,2884952,,,f0240185,2884952,,bafyreib6eq4yziw2fwjeliltnazbsaljhjgk7zm54p3iswnwttzdpptfke,f0240185,2884952,,,f03223,2884952,,bafyreief6cyy6isvqejfspntbfrewse2zichb3hqokg3qljkxc633ee4gy,f03223,2884952,,,f0717969,2884952,,bafyreicyne6pxprim4sly42igm5juuygojn43oalby7ep7c3trkainif2u,f0717969,2884952,,,,,,,,,,,,,,,,,
137dfb80-abf3-4d2c-9c17-9d880df72c90,fil-test010,fil-test010,,17180886010,QmQhVaFipF1JwFXxNj3tiJnF5i1VVPhYykGZpRMjrNtvfK.car,QmQhVaFipF1JwFXxNj3tiJnF5i1VVPhYykGZpRMjrNtvfK.car,,http://download2.storefrontiers.cn/ipfs/Qmcro2kR9qQWAwUoEpq59RdoYLyipgRn626dSCkV6id3XW,34091302912,QmQhVaFipF1JwFXxNj3tiJnF5i1VVPhYykGZpRMjrNtvfK,baga6ea4seaqbnfhhekeen2je4reh6foyeoy6zqsoezyi3bociizxrv7ou6ueopi,2,,f01222595,2884952,,bafyreifxkqynwtqbfhmalqcyo65rye7vihlxdcf6k6botejlmk5bpbp5la,f01222595,2884952,,,f01225882,2884952,,bafyreiga5qpan346o6dlz6r6ewuugtj22go4rq3wuyoa5nycym67lfqu44,f01225882,2884952,,,f01337533,2884952,,bafyreig6ptcj5afkppdcgllwdzx6yc3bddjk3otvtacawtla2std45s25y,f01337533,2884952,,,f0143858,2884952,,bafyreietyvq7dcihprjwn4eatmrbuctfcumin7hxd7hbgmgd6x6hdnm6yy,f0143858,2884952,,,f0187709,2884952,,bafyreicvbewsthxjk7gto74ni6l7m32p2wwwyhefyihxesimqibidx62pm,f0187709,2884952,,,f01888808,2884952,,bafyreiemwdgjymnfmxwfhepk3jcf27l73kqhrjlib5o7rgce2hd42c7kbq,f01888808,2884952,,,f02032191,2884952,,bafyreiala4xkbua3fzti6j64woijxvzgddbhyz75dvjdeqncn7wlvtz7xy,f02032191,2884952,,,f02301,2884952,,bafyreigyfeayntqnwyi2ucfmaneydfsxgsthknih3ormhtlj36aagxobca,f02301,2884952,,,f0240185,2884952,,bafyreibr22otlfvdxa66hhv7ccgvf3fqym3w25xsmelfw522dfakpe6mki,f0240185,2884952,,,f03223,2884952,,bafyreid62ytbzcmfwuko6mdiq32hhv23noioihp2xnkvyo6ksciuggpapm,f03223,2884952,,,f0717969,2884952,,bafyreihbyijflu7zvf5fpzy75kxi4mlybnlyfb5aik2abyukcpbiun6jem,f0717969,2884952,,,f08399,2884952,,bafyreie3qprnsasmppsdg6mlb65qiata3jr45oue342jexxxrmzzkjynoe,f08399,2884952,
28ff97ca-efd5-4cd5-bced-c80284cbc434,fil-test010,fil-test010,,13766260893,QmWpHHLryY25byxcmdfEAYYcLHSZ16QhSoc5R6KDBTgXZV.car,QmWpHHLryY25byxcmdfEAYYcLHSZ16QhSoc5R6KDBTgXZV.car,,http://download2.storefrontiers.cn/ipfs/QmQ1aBy1QHg9BAGonzktrsRqtoxRgUCJB59BuJbqucoxsz,17045651456,QmWpHHLryY25byxcmdfEAYYcLHSZ16QhSoc5R6KDBTgXZV,baga6ea4seaqhdi3k6a7qc2ch5r54bikmoxtgkr4zcwjtq5u636shunw23h5uyiq,2,,f01222595,2884952,,bafyreidnnev3ocpd22vplo2lunax2bubdvugmbk4fbj2z6dwasjg6reakq,f01222595,2884952,,,f01225882,2884952,,bafyreifca45dfqr3sg4vw3jgljof5m24hsypxqz2axoscfk3stvpotvc2i,f01225882,2884952,,,f01337533,2884952,,bafyreibiw2vbfn2faindtqfeumxmpbybuzh225a3hb6225ph32ix74xmme,f01337533,2884952,,,f0143858,2884952,,bafyreieswfz4lw4by4wlblbmzyiad2y5aocdtosze4boro3rg247wibfqa,f0143858,2884952,,,f0187709,2884952,,bafyreie3dl25v3amvn2fh366ggjivj4nxs7kv26iunmsb6gwsca2iv6lyq,f0187709,2884952,,,f01888808,2884952,,bafyreihxlrcolj3h7vknzpt5ak2tr2ketomm5rytw6cq24pubt6bjqcdti,f01888808,2884952,,,f02032191,2884952,,bafyreid3sth27qyhwug7ph6zskfygotka5sk6tcyvkgfvoqfk2uiwt4miy,f02032191,2884952,,,f02301,2884952,,bafyreieq6fwmxkthd6q6ip7rltnl756pz42xzw5ixzsp6r3fzc336k67ne,f02301,2884952,,,f0717969,2884952,,bafyreiehzwnrhgza7woqveb2mh4qj7nftrxc5bnkvhjcy672ot2jgg3yly,f0717969,2884952,,,f08399,2884952,,bafyreidvice6iuq3pa2rdydyyyj3hi2pf5pexnrpvao437fgyiumufhuwa,f08399,2884952,,,,,,,,,,,,,,,,,

